ID,Block/Item,Mod,Unlocalised name,Class
3974,Block,pamharvestcraft,tile.PamHarvestCraft:cinnamonSapling,assets.pamharvestcraft.BlockPamSapling
3975,Block,pamharvestcraft,tile.coconut,iguanaman.hungeroverhaul.blocks.IguanaFruit
3976,Block,pamharvestcraft,tile.PamHarvestCraft:coconutSapling,assets.pamharvestcraft.BlockPamSapling
3977,Block,pamharvestcraft,tile.PamHarvestCraft:cottoncrop_2,assets.pamharvestcraft.BlockPamBushWild
3978,Block,pamharvestcraft,tile.PamHarvestCraft:cranberrycrop_2,assets.pamharvestcraft.BlockPamBushWild
3979,Block,pamharvestcraft,tile.Crop,iguanaman.hungeroverhaul.blocks.IguanaCropPam
3980,Block,pamharvestcraft,tile.PamHarvestCraft:cuttingboard,assets.pamharvestcraft.BlockPamCuttingBoard
3981,Block,pamharvestcraft,tile.dragonfruit,iguanaman.hungeroverhaul.blocks.IguanaFruit
3982,Block,pamharvestcraft,tile.PamHarvestCraft:dragonfruitSapling,assets.pamharvestcraft.BlockPamSapling
3983,Block,pamharvestcraft,tile.PamHarvestCraft:grapecrop_2,assets.pamharvestcraft.BlockPamBushWild
3984,Block,pamharvestcraft,tile.PamHarvestCraft:kiwicrop_2,assets.pamharvestcraft.BlockPamBushWild
3985,Block,pamharvestcraft,tile.lemon,iguanaman.hungeroverhaul.blocks.IguanaFruit
3986,Block,pamharvestcraft,tile.PamHarvestCraft:lemonSapling,assets.pamharvestcraft.BlockPamSapling
3987,Block,pamharvestcraft,tile.lime,iguanaman.hungeroverhaul.blocks.IguanaFruit
3988,Block,pamharvestcraft,tile.PamHarvestCraft:limeSapling,assets.pamharvestcraft.BlockPamSapling
3989,Block,pamharvestcraft,tile.mango,iguanaman.hungeroverhaul.blocks.IguanaFruit
3990,Block,pamharvestcraft,tile.PamHarvestCraft:mangoSapling,assets.pamharvestcraft.BlockPamSapling
3991,Block,pamharvestcraft,tile.nutmeg,iguanaman.hungeroverhaul.blocks.IguanaFruit
3992,Block,pamharvestcraft,tile.PamHarvestCraft:nutmegSapling,assets.pamharvestcraft.BlockPamSapling
3993,Block,pamharvestcraft,tile.olive,iguanaman.hungeroverhaul.blocks.IguanaFruit
3994,Block,pamharvestcraft,tile.PamHarvestCraft:oliveSapling,assets.pamharvestcraft.BlockPamSapling
3995,Block,pamharvestcraft,tile.orange,iguanaman.hungeroverhaul.blocks.IguanaFruit
3996,Block,pamharvestcraft,tile.PamHarvestCraft:orangeSapling,assets.pamharvestcraft.BlockPamSapling
3997,Block,pamharvestcraft,tile.papaya,iguanaman.hungeroverhaul.blocks.IguanaFruit
3998,Block,pamharvestcraft,tile.PamHarvestCraft:papayaSapling,assets.pamharvestcraft.BlockPamSapling
3999,Block,pamharvestcraft,tile.peach,iguanaman.hungeroverhaul.blocks.IguanaFruit
4000,Block,pamharvestcraft,tile.PamHarvestCraft:peachSapling,assets.pamharvestcraft.BlockPamSapling
4001,Block,pamharvestcraft,tile.pear,iguanaman.hungeroverhaul.blocks.IguanaFruit
4002,Block,pamharvestcraft,tile.PamHarvestCraft:pearSapling,assets.pamharvestcraft.BlockPamSapling
4003,Block,pamharvestcraft,tile.peppercorn,iguanaman.hungeroverhaul.blocks.IguanaFruit
4004,Block,pamharvestcraft,tile.PamHarvestCraft:peppercornSapling,assets.pamharvestcraft.BlockPamSapling
4005,Block,pamharvestcraft,tile.plum,iguanaman.hungeroverhaul.blocks.IguanaFruit
4006,Block,pamharvestcraft,tile.PamHarvestCraft:plumSapling,assets.pamharvestcraft.BlockPamSapling
4007,Block,pamharvestcraft,tile.pomegranate,iguanaman.hungeroverhaul.blocks.IguanaFruit
4008,Block,pamharvestcraft,tile.PamHarvestCraft:pomegranateSapling,assets.pamharvestcraft.BlockPamSapling
4009,Block,pamharvestcraft,tile.PamHarvestCraft:presser,assets.pamharvestcraft.BlockPamPresser
4010,Block,pamharvestcraft,tile.PamHarvestCraft:raspberrycrop_2,assets.pamharvestcraft.BlockPamBushWild
4011,Block,pamharvestcraft,tile.PamHarvestCraft:rhubarbcrop_2,assets.pamharvestcraft.BlockPamBushWild
4012,Block,pamharvestcraft,tile.PamHarvestCraft:rutabagacrop_2,assets.pamharvestcraft.BlockPamBushWild
4013,Block,pamharvestcraft,tile.PamHarvestCraft:salt,assets.pamharvestcraft.BlockPamSalt
4014,Block,pamharvestcraft,tile.PamHarvestCraft:seaweedcrop_2,assets.pamharvestcraft.BlockPamBushWild
4015,Block,pamharvestcraft,tile.PamHarvestCraft:spiceleafcrop_2,assets.pamharvestcraft.BlockPamBushWild
4067,Block,crowley.skyblock,witchwater,exnihilo.fluids.BlockWitchWater
4081,Block,OpenPeripheral,tile.openperipheral.peripheralproxy,openperipheral.addons.peripheralproxy.BlockPeripheralProxy
4082,Block,ExtraUtilities,tile.extrautils:decorativeBlock2,extrautils.block.BlockDecoration
4083,Block,AWWayofTime,tile.blockWritingTable,WayofTime.alchemicalWizardry.common.block.BlockWritingTable
4084,Block,AWWayofTime,tile.bloodStoneBrick,WayofTime.alchemicalWizardry.common.block.BloodStoneBrick
4085,Block,AWWayofTime,tile.armourForge,WayofTime.alchemicalWizardry.common.block.ArmourForge
4086,Block,AWWayofTime,tile.emptySocket,WayofTime.alchemicalWizardry.common.block.EmptySocket
4087,Block,AWWayofTime,tile.imperfectRitualStone,WayofTime.alchemicalWizardry.common.block.ImperfectRitualStone
4088,Block,AWWayofTime,tile.blockMasterStone,WayofTime.alchemicalWizardry.common.block.BlockMasterStone
4089,Block,AWWayofTime,tile.ritualStone,WayofTime.alchemicalWizardry.common.block.RitualStone
4090,Block,AWWayofTime,tile.runeOfSelfSacrifice,WayofTime.alchemicalWizardry.common.block.RuneOfSelfSacrifice
4091,Block,AWWayofTime,tile.runeOfSacrifice,WayofTime.alchemicalWizardry.common.block.RuneOfSacrifice
4092,Block,AWWayofTime,tile.lifeEssenceBlock,WayofTime.alchemicalWizardry.common.block.LifeEssenceBlock
4093,Block,AWWayofTime,tile.efficiencyRune,WayofTime.alchemicalWizardry.common.block.EfficiencyRune
4094,Block,AWWayofTime,tile.speedRune,WayofTime.alchemicalWizardry.common.block.SpeedRune
4095,Block,AWWayofTime,tile.bloodRune,WayofTime.alchemicalWizardry.common.block.BloodRune
4361,Item,AppliedEnergistics,AppEng.Items.*,appeng.common.base.AppEngMultiItem
4362,Item,AppliedEnergistics,item.null,appeng.common.base.AppEngMaterials
4363,Item,AppliedEnergistics,item.AppEng.Tools.EntropyAccelerator,appeng.tools.toolEntropyAccelerator
4364,Item,AppliedEnergistics,item.AppEng.Tools.VibrationCatalyst,appeng.tools.toolVibrationCatalyst
4370,Item,AppliedEnergistics,item.AppEng.Tools.QuartzWrench,appeng.tools.toolQuartzWrench
4371,Item,AppliedEnergistics,item.AppEng.Tools.QuartzCuttingKnife,appeng.tools.toolQuartzCuttingKnife
4372,Item,AppliedEnergistics,item.AppEng.Tools.MassCannon,appeng.tools.toolMassCannon
4373,Item,AppliedEnergistics,AppEng.Items.*,appeng.common.base.AppEngMultiChargeable
4396,Item,extracells,item.null,extracells.items.ItemStoragePhysical
4397,Item,extracells,item.null,extracells.items.ItemStorageComponent
4398,Item,extracells,item.null,extracells.items.ItemSecureStoragePhysicalEncrypted
4399,Item,extracells,item.null,extracells.items.ItemSecureStoragePhysicalDecrypted
4401,Item,extracells,item.null,extracells.items.ItemStorageFluid
4402,Item,extracells,item.null,extracells.items.ItemCasing
4403,Item,extracells,FluidDisplay - this item is just used to mime fluids!,extracells.items.ItemFluidDisplay
4456,Item,warpbook,item.warpbook,panicnot42.warpbook.WarpBookItem
4457,Item,warpbook,item.warppageun,panicnot42.warpbook.WarpPageItem
4601,Item,PluginsforForestry,item.null,denoflionsx.PluginsforForestry.Plugins.LiquidRoundup.Items.ItemBarrel
4602,Item,PluginsforForestry,item.null,denoflionsx.PluginsforForestry.Plugins.LiquidRoundup.Items.ItemHammer
4603,Item,PluginsforForestry,item.null,denoflionsx.PluginsforForestry.Plugins.LiquidRoundup.Items.ItemRings
4700,Item,PluginsforForestry,item.null,denoflionsx.PluginsforForestry.Plugins.LiquidRoundup.Items.ItemWoodenBucket
4856,Item,OpenComputers,oc:item,null
5273,Item,Forestry,item.peat,forestry.core.items.ItemForestry
5274,Item,Forestry,item.ash,forestry.core.items.ItemForestry
5275,Item,Forestry,item.gearCopper,forestry.core.items.ItemForestry
5276,Item,Forestry,item.waterCan,forestry.core.items.ItemLiquidContainer
5277,Item,Forestry,item.canEmpty,forestry.core.items.ItemLiquidContainer
5278,Item,Forestry,item.biomassCan,forestry.core.items.ItemLiquidContainer
5279,Item,Forestry,item.biofuelCan,forestry.core.items.ItemLiquidContainer
5280,Item,Forestry,item.gearTin,forestry.core.items.ItemForestry
5281,Item,Forestry,item.hardenedMachine,forestry.core.items.ItemForestry
5282,Item,Forestry,item.iodineCapsule,forestry.core.items.ItemForestry
5401,Item,CarpentersBlocks,item.itemCarpentersHammer,com.carpentersblocks.item.ItemCarpentersHammer
5402,Item,CarpentersBlocks,item.itemCarpentersChisel,com.carpentersblocks.item.ItemCarpentersChisel
5403,Item,CarpentersBlocks,item.itemCarpentersDoor,com.carpentersblocks.item.ItemCarpentersDoor
5404,Item,CarpentersBlocks,item.itemCarpentersBed,com.carpentersblocks.item.ItemCarpentersBed
5405,Item,CarpentersBlocks,item.itemCarpentersTile,com.carpentersblocks.item.ItemCarpentersTile
5410,Item,gendustry,item.gendustry.apiary.upgrade,net.bdew.gendustry.machines.apiary.upgrades.ItemApiaryUpgrade
5411,Item,gendustry,item.gendustry.BeeReceptacle,net.bdew.lib.items.SimpleItem
5412,Item,gendustry,item.gendustry.ClimateModule,net.bdew.lib.items.SimpleItem
5413,Item,gendustry,item.gendustry.GeneSample,net.bdew.gendustry.items.GeneSample
5414,Item,gendustry,item.gendustry.GeneSampleBlank,net.bdew.lib.items.SimpleItem
5415,Item,gendustry,item.gendustry.GeneTemplate,net.bdew.gendustry.items.GeneTemplate
5416,Item,gendustry,item.gendustry.GeneticsProcessor,net.bdew.lib.items.SimpleItem
5417,Item,gendustry,item.gendustry.grafter,net.bdew.gendustry.items.IndustrialGrafter
5418,Item,gendustry,item.gendustry.Labware,net.bdew.lib.items.SimpleItem
5419,Item,gendustry,item.gendustry.mutagen.bucket,net.bdew.gendustry.fluids.ItemFluidBucket
5420,Item,gendustry,item.gendustry.mutagen.can,net.bdew.gendustry.fluids.ItemFluidCan
5421,Item,gendustry,item.gendustry.MutagenTank,net.bdew.lib.items.SimpleItem
5422,Item,gendustry,item.gendustry.PowerModule,net.bdew.lib.items.SimpleItem
5423,Item,gendustry,item.gendustry.UpgradeFrame,net.bdew.lib.items.SimpleItem
5424,Item,gendustry,item.gendustry.Waste,net.bdew.lib.items.SimpleItem
8656,Item,BinnieCore,item.fluidContainer,binnie.core.liquid.ItemFluidContainer
8766,Item,ExtraBees,item.liquidContainer,binnie.core.liquid.ItemOldLiquidContainer
8776,Item,ExtraBees,item.honeyComb,binnie.extrabees.products.ItemHoneyComb
8781,Item,ExtraBees,item.propolis,binnie.extrabees.products.ItemPropolis
8786,Item,ExtraBees,item.honeyDrop,binnie.extrabees.products.ItemHoneyDrop
8791,Item,ExtraBees,item.honeyCrystal,binnie.extrabees.products.ItemHoneyCrystal
8792,Item,ExtraBees,item.honeyCrystalEmpty,binnie.extrabees.products.ItemHoneyCrystalEmpty
8793,Item,ExtraBees,item.dictionary,binnie.extrabees.genetics.items.ItemDictionary
8797,Item,ExtraBees,item.template,binnie.extrabees.engineering.ItemTemplate
8798,Item,ExtraBees,item.templateBlank,binnie.extrabees.engineering.ItemTemplateBlank
8803,Item,ExtraBees,item.serum,binnie.extrabees.engineering.ItemSerum
8804,Item,ExtraBees,item.serumEmtpy,binnie.extrabees.engineering.ItemSerumEmpty
8816,Item,ExtraBees,item.hiveFrame,binnie.extrabees.apiary.ItemHiveFrame
8817,Item,ExtraBees,item.hiveFrame,binnie.extrabees.apiary.ItemHiveFrame
8818,Item,ExtraBees,item.hiveFrame,binnie.extrabees.apiary.ItemHiveFrame
8819,Item,ExtraBees,item.hiveFrame,binnie.extrabees.apiary.ItemHiveFrame
8820,Item,ExtraBees,item.hiveFrame,binnie.extrabees.apiary.ItemHiveFrame
8829,Item,ExtraBees,item.misc,binnie.core.item.ItemMisc
9111,Item,crowley.skyblock,bucket_witchwater,exnihilo.fluids.buckets.ItemBucketWitchWater
9112,Item,crowley.skyblock,crook,exnihilo.items.ItemCrook
9113,Item,crowley.skyblock,doll,exnihilo.items.dolls.ItemDoll
9114,Item,crowley.skyblock,doll_angry,exnihilo.items.dolls.ItemDollAngry
9115,Item,crowley.skyblock,doll_creepy,exnihilo.items.dolls.ItemDollCreepy
9116,Item,crowley.skyblock,hammer_diamond,exnihilo.items.hammers.ItemHammerDiamond
9117,Item,crowley.skyblock,hammer_gold,exnihilo.items.hammers.ItemHammerGold
9118,Item,crowley.skyblock,hammer_iron,exnihilo.items.hammers.ItemHammerIron
9119,Item,crowley.skyblock,hammer_stone,exnihilo.items.hammers.ItemHammerStone
9120,Item,crowley.skyblock,hammer_wood,exnihilo.items.hammers.ItemHammerWood
9121,Item,crowley.skyblock,mesh,exnihilo.items.ItemMesh
9122,Item,crowley.skyblock,porcelain,exnihilo.items.ItemPorcelainBall
9123,Item,crowley.skyblock,seed_grass,exnihilo.items.ItemGrassSeeds
9124,Item,crowley.skyblock,silkworm,exnihilo.items.ItemSilkworm
9125,Item,crowley.skyblock,silkworm_cooked,exnihilo.items.ItemSilkwormCooked
9126,Item,crowley.skyblock,spores,exnihilo.items.ItemSpores
9127,Item,crowley.skyblock,stone,exnihilo.items.ItemStone
9128,Item,crowley.skyblock,aluminum_broken,exnihilo.items.ores.ItemAluminumGravel
9129,Item,crowley.skyblock,aluminum_crushed,exnihilo.items.ores.ItemAluminumSand
9130,Item,crowley.skyblock,aluminum_ingot,exnihilo.items.ores.ItemAluminumIngot
9131,Item,crowley.skyblock,aluminum_pulverized,exnihilo.items.ores.ItemAluminumDust
9132,Item,crowley.skyblock,copper_broken,exnihilo.items.ores.ItemCopperGravel
9133,Item,crowley.skyblock,copper_crushed,exnihilo.items.ores.ItemCopperSand
9134,Item,crowley.skyblock,copper_ingot,exnihilo.items.ores.ItemCopperIngot
9135,Item,crowley.skyblock,copper_pulverized,exnihilo.items.ores.ItemCopperDust
9136,Item,crowley.skyblock,gold_broken,exnihilo.items.ores.ItemGoldGravel
9137,Item,crowley.skyblock,gold_crushed,exnihilo.items.ores.ItemGoldSand
9138,Item,crowley.skyblock,gold_pulverized,exnihilo.items.ores.ItemGoldDust
9139,Item,crowley.skyblock,iron_broken,exnihilo.items.ores.ItemIronGravel
9140,Item,crowley.skyblock,iron_crushed,exnihilo.items.ores.ItemIronSand
9141,Item,crowley.skyblock,iron_pulverized,exnihilo.items.ores.ItemIronDust
9142,Item,crowley.skyblock,lead_broken,exnihilo.items.ores.ItemLeadGravel
9143,Item,crowley.skyblock,lead_crushed,exnihilo.items.ores.ItemLeadSand
9144,Item,crowley.skyblock,lead_ingot,exnihilo.items.ores.ItemLeadIngot
9145,Item,crowley.skyblock,lead_pulverized,exnihilo.items.ores.ItemLeadDust
9146,Item,crowley.skyblock,nickel_broken,exnihilo.items.ores.ItemNickelGravel
9147,Item,crowley.skyblock,nickel_crushed,exnihilo.items.ores.ItemNickelSand
9148,Item,crowley.skyblock,nickel_ingot,exnihilo.items.ores.ItemNickelIngot
9149,Item,crowley.skyblock,nickel_pulverized,exnihilo.items.ores.ItemNickelDust
9150,Item,crowley.skyblock,osmium_broken,exnihilo.items.ores.ItemOsmiumGravel
9151,Item,crowley.skyblock,osmium_crushed,exnihilo.items.ores.ItemOsmiumSand
9152,Item,crowley.skyblock,osmium_pulverized,exnihilo.items.ores.ItemOsmiumDust
9153,Item,crowley.skyblock,platinum_broken,exnihilo.items.ores.ItemPlatinumGravel
9154,Item,crowley.skyblock,platinum_crushed,exnihilo.items.ores.ItemPlatinumSand
9155,Item,crowley.skyblock,platinum_ingot,exnihilo.items.ores.ItemPlatinumIngot
9156,Item,crowley.skyblock,platinum_pulverized,exnihilo.items.ores.ItemPlatinumDust
9157,Item,crowley.skyblock,silver_broken,exnihilo.items.ores.ItemSilverGravel
9158,Item,crowley.skyblock,silver_crushed,exnihilo.items.ores.ItemSilverSand
9159,Item,crowley.skyblock,silver_ingot,exnihilo.items.ores.ItemSilverIngot
9160,Item,crowley.skyblock,silver_pulverized,exnihilo.items.ores.ItemSilverDust
9161,Item,crowley.skyblock,tin_broken,exnihilo.items.ores.ItemTinGravel
9162,Item,crowley.skyblock,tin_crushed,exnihilo.items.ores.ItemTinSand
9163,Item,crowley.skyblock,tin_ingot,exnihilo.items.ores.ItemTinIngot
9164,Item,crowley.skyblock,tin_pulverized,exnihilo.items.ores.ItemTinDust
9165,Item,crowley.skyblock,seed_birch,exnihilo.items.seeds.ItemSeedBirch
9166,Item,crowley.skyblock,seed_cactus,exnihilo.items.seeds.ItemSeedCactus
9167,Item,crowley.skyblock,seed_carrot,exnihilo.items.seeds.ItemSeedCarrot
9168,Item,crowley.skyblock,seed_jungle,exnihilo.items.seeds.ItemSeedJungle
9169,Item,crowley.skyblock,seed_oak,exnihilo.items.seeds.ItemSeedOak
9170,Item,crowley.skyblock,seed_potato,exnihilo.items.seeds.ItemSeedPotato
9171,Item,crowley.skyblock,seed_rubber,exnihilo.items.seeds.ItemSeedRubber
9172,Item,crowley.skyblock,seed_spruce,exnihilo.items.seeds.ItemSeedSpruce
9173,Item,crowley.skyblock,seed_sugar_cane,exnihilo.items.seeds.ItemSeedSugarcane
9513,Item,OpenPeripheral,item.openperipheral.generic,openperipheral.addons.ItemOPGeneric
9514,Item,OpenPeripheral,item.openperipheral.glasses,openperipheral.addons.glasses.ItemGlasses
10256,Item,ExtraUtilities,item.extrautils:golden_lasso,extrautils.item.ItemGoldenLasso
10257,Item,ExtraUtilities,item.extrautils:paintbrush_base,extrautils.item.ItemPaintbrush
10258,Item,ExtraUtilities,item.extrautils:unstableingot,extrautils.item.ItemUnstableIngot
10259,Item,ExtraUtilities,item.extrautils:builderswand,extrautils.item.ItemBuildersWand
10260,Item,ExtraUtilities,item.extrautils:creativebuilderswand,extrautils.item.ItemBuildersWand
10261,Item,ExtraUtilities,item.extrautils:ethericsword,extrautils.item.ItemEthericSword
10262,Item,ExtraUtilities,item.extrautils:erosionShovel,extrautils.item.ItemErosionShovel
10263,Item,ExtraUtilities,item.extrautils:destructionpickaxe,extrautils.item.ItemDestructionPickaxe
10264,Item,ExtraUtilities,item.extrautils:defoliageAxe,extrautils.item.ItemHealingAxe
10265,Item,ExtraUtilities,item.extrautils:temporalHoe,extrautils.item.ItemTemporalHoe
10266,Item,ExtraUtilities,item.extrautils:divisionSigil,extrautils.item.ItemDivisionSigil
10268,Item,ExtraUtilities,item.extrautils:sonar_goggles,extrautils.item.ItemSonarGoggles
10270,Item,ExtraUtilities,item.extrautils:nodeUpgrade,extrautils.item.ItemNodeUpgrade
10271,Item,ExtraUtilities,item.extrautils:golden_bag,extrautils.item.ItemGoldenBag
10272,Item,ExtraUtilities,item.extrautils:scanner,extrautils.item.scanner.ItemScanner
10273,Item,ExtraUtilities,item.extrautils:microblocks,extrautils.multipart.microblock.ItemMicroBlock
12243,Item,MineFactoryReloaded,item.mfr.hammer,powercrystals.minefactoryreloaded.item.ItemFactoryHammer
12248,Item,MineFactoryReloaded,item.mfr.fertilizer,powercrystals.minefactoryreloaded.item.ItemFactory
12249,Item,MineFactoryReloaded,item.mfr.plastic.sheet,powercrystals.minefactoryreloaded.item.ItemFactory
12250,Item,MineFactoryReloaded,item.mfr.plastic.raw,powercrystals.minefactoryreloaded.item.ItemFactory
12251,Item,MineFactoryReloaded,item.mfr.rubber.bar,powercrystals.minefactoryreloaded.item.ItemFactory
12252,Item,MineFactoryReloaded,item.mfr.bucket.sewage,powercrystals.minefactoryreloaded.item.ItemFactoryBucket
12253,Item,MineFactoryReloaded,item.mfr.bucket.sludge,powercrystals.minefactoryreloaded.item.ItemFactoryBucket
12254,Item,MineFactoryReloaded,item.mfr.bucket.essence,powercrystals.minefactoryreloaded.item.ItemFactoryBucket
12255,Item,MineFactoryReloaded,item.mfr.syringe.empty,powercrystals.minefactoryreloaded.item.ItemFactory
12256,Item,MineFactoryReloaded,item.mfr.syringe.health,powercrystals.minefactoryreloaded.item.ItemSyringeHealth
12257,Item,MineFactoryReloaded,item.mfr.syringe.growth,powercrystals.minefactoryreloaded.item.ItemSyringeGrowth
12258,Item,MineFactoryReloaded,item.mfr.rubber.raw,powercrystals.minefactoryreloaded.item.ItemFactory
12259,Item,MineFactoryReloaded,item.mfr.machineblock,powercrystals.minefactoryreloaded.item.ItemFactory
12260,Item,MineFactoryReloaded,item.mfr.safarinet.reusable,powercrystals.minefactoryreloaded.item.ItemSafariNet
12261,Item,MineFactoryReloaded,item.mfr.ceramicdye,powercrystals.minefactoryreloaded.item.ItemCeramicDye
12262,Item,MineFactoryReloaded,item.mfr.record.blank,powercrystals.minefactoryreloaded.item.ItemFactory
12263,Item,MineFactoryReloaded,item.mfr.syringe.zombie,powercrystals.minefactoryreloaded.item.ItemSyringeZombie
